academia,andar,area,area_servico,banheiro,condominio,elevador,endereco,espaco_gourmet,foto_imovel,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,tipo,url,vaga,valor,varanda_gourmet
1.0,,49.0,0,2.0,1.0,1.0,"Avenida Liberdade, 54 - Jardim São Paulo, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cbbe2bddf94a70522233bd0f43e7e92f/apartamento-com-2-quartos-a-venda-49m-no-jardim-sao-paulo-recife.jpg,2613606730,1.0,1.0,1.0,1.0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-sao-paulo-recife-pe-49m2-id-2613606730/,1.0,273700.0,0
1.0,9.0,140.0,0,1.0,1.0,1.0,"Rua Le Parc, 303 - Imbiribeira, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/34600d0312d877aa0bdc3d7a906e6ba6/apartamento-com-3-quartos-a-venda-140m-no-imbiribeira-recife.jpg,2631928497,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-imbiribeira-recife-pe-140m2-id-2631928497/,2.0,1600000.0,1.0
1.0,15.0,26.0,0,1.0,1.0,1.0,"Rua Carlos Porto Carreiro, 65 - Derby, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cbd696807de89d1a358f5b33dd0d3df0/apartamento-com-1-quarto-a-venda-26m-no-derby-recife.jpg,2620194991,1.0,1.0,0,1.0,0,1.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-derby-recife-pe-26m2-id-2620194991/,1.0,282400.0,0
1.0,,135.0,0,3.0,1.0,1.0,"Rua Regueira Costa, 152 - Rosarinho, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/be9a27841fcf495dc6f583a44f9bc25a/apartamento-com-4-quartos-a-venda-135m-no-rosarinho-recife.jpg,2666634502,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-rosarinho-recife-pe-135m2-id-2666634502/,2.0,1090000.0,1.0
1.0,7.0,71.0,0,2.0,2.0,1.0,"Rua Inácio Leopoldo, 99 - Iputinga, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/94a93f9e50885ab97f8fc7a2c0d2f706/apartamento-com-2-quartos-a-venda-71m-no-iputinga-recife.jpg,2627854780,2.0,1.0,0,1.0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-iputinga-recife-pe-71m2-id-2627854780/,1.0,380000.0,0
0,14.0,75.0,1.0,2.0,6.0,1.0,"Rua Larga do Feitosa, 30 - Encruzilhada, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cfad8f4ec2e57b94d08121882b5f3720/apartamento-com-3-quartos-a-venda-75m-no-encruzilhada-recife.jpg,2657902486,6.0,0,1.0,0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-encruzilhada-recife-pe-75m2-id-2657902486/,2.0,490006.0,0
,,600.0,,7.0,1.0,,"Avenida Boa Viagem, 4138 - Boa Viagem, Recife - PE",,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/04b63b3ca793b401f468d0baba54e2a9/apartamento-com-5-quartos-a-venda-600m-no-boa-viagem-recife.jpg,2659718790,1.0,,,,,5.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-5-quartos-boa-viagem-recife-pe-600m2-id-2659718790/,4.0,3999998.0,
1.0,8.0,51.0,0,1.0,,1.0,"Rua Oscar Pinto, 1 - Casa Amarela, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b72ae594e1073050c3d60a8ff8890fe3/apartamento-com-2-quartos-a-venda-51m-no-casa-amarela-recife.jpg,2638068363,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-casa-amarela-recife-pe-51m2-id-2638068363/,1.0,349001.0,1.0
1.0,1.0,35.0,0,1.0,645.0,1.0,"Avenida Beira Mar, 58 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b2c8c2081cb00062327a0112f7b824da/apartamento-com-2-quartos-a-venda-35m-no-boa-viagem-recife.jpg,2635781195,156.0,1.0,0,1.0,0,2.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-boa-viagem-recife-pe-35m2-id-2635781195/,1.0,540000.0,0
1.0,,259.0,0,3.0,,1.0,"Rua Luiz Guimarães, 272 - Poço, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/11fbc2bd5cccb7f52b0ed53bed469340/apartamento-com-5-quartos-a-venda-259m-no-poco-recife.jpg,2655485499,,1.0,0,1.0,1.0,5.0,1.0,0,1.0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-5-quartos-com-piscina-poco-recife-pe-259m2-id-2655485499/,4.0,1960000.0,0
1.0,2.0,36.0,0,1.0,614.0,1.0,"Rua Bartolomeu de Gusmão, 276 - Madalena, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/cb4ba7194fa43323234609c39194f6a0/apartamento-com-1-quarto-a-venda-36m-no-madalena-recife.jpg,2628143839,150.0,1.0,0,1.0,0,1.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-madalena-recife-pe-36m2-id-2628143839/,1.0,280000.0,0
1.0,,79.0,1.0,2.0,1.0,1.0,"Rua Guimarães Peixoto, 295 - Casa Amarela, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ef386fc12a9d95269a17bbae16cad815/apartamento-com-3-quartos-a-venda-79m-no-casa-amarela-recife.jpg,2669841909,1.0,1.0,1.0,1.0,0,3.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-casa-amarela-recife-pe-79m2-id-2669841909/,2.0,560000.0,0
1.0,,129.0,0,1.0,1300.0,1.0,"Rua Bento Loyola, 10 - Casa Amarela, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1f71fc7ab528d432313a2b6f00620c6e/apartamento-com-3-quartos-a-venda-129m-no-casa-amarela-recife.jpg,2661828860,350.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-casa-amarela-recife-pe-129m2-id-2661828860/,2.0,1150000.0,0
1.0,,67.0,0,2.0,1.0,1.0,"Rua Abdísio Veiga, 101 - Ilha do Retiro, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4a7c27403829c2b5d7ebede77f93a116/apartamento-com-3-quartos-a-venda-67m-no-ilha-do-retiro-recife.jpg,2608060986,1.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ilha-do-retiro-recife-pe-67m2-id-2608060986/,1.0,569000.0,1.0
1.0,17.0,64.0,0,2.0,2.0,1.0,"Rua Vicente Zírpoli, 142 - Caxangá, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b47feae4916e3d76f824430cb58bb675/apartamento-com-3-quartos-a-venda-64m-no-caxanga-recife.jpg,2667153003,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-caxanga-recife-pe-64m2-id-2667153003/,1.0,410000.0,0
1.0,15.0,56.0,0,1.0,550.0,1.0,"Rua Cândido Lacerda, 221 - Torreão, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/9d90e9ec3cb15c14fbc18b20d4603a59/apartamento-com-2-quartos-a-venda-56m-no-torreao-recife.jpg,2607783824,154.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-torreao-recife-pe-56m2-id-2607783824/,1.0,435000.0,0
0,4.0,84.0,1.0,3.0,530.0,0,"Rua Ribeirão - Iputinga, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/029cde91e219301eb0ea7969ccf3c109/apartamento-com-3-quartos-a-venda-84m-no-iputinga-recife.jpg,2639833555,140.0,0,0,0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-iputinga-recife-pe-84m2-id-2639833555/,1.0,189000.0,0
0,1.0,58.0,0,1.0,650.0,1.0,"Rua Doutor José Maria, 246 - Encruzilhada, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3132561daabe05f206ecb3b74b66946e/apartamento-com-2-quartos-a-venda-58m-no-encruzilhada-recife.jpg,2631448131,182.0,1.0,0,1.0,0,2.0,0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-encruzilhada-recife-pe-58m2-id-2631448131/,1.0,371239.0,0
1.0,15.0,44.0,1.0,1.0,570.0,1.0,"Rua Professora Anunciada da Rocha Melo, 25 - Madalena, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/2a6d5adc4ae6073b489b182a271662b3/apartamento-com-2-quartos-a-venda-44m-no-madalena-recife.jpg,2657336665,132.0,1.0,1.0,1.0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-madalena-recife-pe-44m2-id-2657336665/,1.0,300000.0,0
1.0,5.0,69.0,0,3.0,950.0,1.0,"Rua Ana Camelo da Silva, 154 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4d8f6bdc6062f2c617dfd75e9bbed4c2/apartamento-com-2-quartos-a-venda-69m-no-boa-viagem-recife.jpg,2651663457,144.0,1.0,0,1.0,1.0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-boa-viagem-recife-pe-69m2-id-2651663457/,1.0,600000.0,0
1.0,,37.0,1.0,1.0,,1.0,"Avenida Conselheiro Rosa e Silva, 236 - Graças, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d92b9c187ad870ffd54786be0b1e9433/apartamento-com-1-quarto-a-venda-37m-no-gracas-recife.jpg,2667350801,,1.0,1.0,0,1.0,1.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-gracas-recife-pe-37m2-id-2667350801/,1.0,413000.0,0
,3.0,98.0,,3.0,1080.0,,"Rua Aviador Severiano Lins, 394 - Boa Viagem, Recife - PE",,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/931f3b932bd0364ced45a4e7a184f18f/apartamento-com-3-quartos-a-venda-98m-no-boa-viagem-recife.jpg,2580172454,3310.0,,,,,3.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-boa-viagem-recife-pe-98m2-id-2580172454/,2.0,590000.0,
1.0,,48.0,0,1.0,,1.0,"Rua Antônio de Sá Leitão, 1 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/e4c5e6381bd5755d9df5e7c4a269223d/apartamento-com-2-quartos-a-venda-48m-no-boa-viagem-recife.jpg,2664955100,,1.0,1.0,1.0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-boa-viagem-recife-pe-48m2-id-2664955100/,1.0,419805.0,1.0
0,10.0,76.0,0,2.0,823.0,1.0,"Rua Maria Carolina, 417 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/08e5e2277bdd091ce68a7d908f400fda/apartamento-com-3-quartos-a-venda-76m-no-boa-viagem-recife.jpg,2607142683,1790.0,1.0,1.0,1.0,0,3.0,0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-76m2-id-2607142683/,2.0,540000.0,1.0
0,15.0,62.0,0,2.0,650.0,1.0,"Rua Doutor José Maria, 200 - Encruzilhada, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/eb67e5274b5e1a135c09985da0187453/apartamento-com-3-quartos-a-venda-62m-no-encruzilhada-recife.jpg,2641633417,,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-encruzilhada-recife-pe-62m2-id-2641633417/,1.0,445000.0,0
1.0,,87.0,0,2.0,770.0,1.0,"Rua Hermógenes de Morais, 252 - Madalena, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/333cb7539711b5edfa0f6243dbcc10f3/apartamento-com-3-quartos-a-venda-87m-no-madalena-recife.jpg,2669773240,3315.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-madalena-recife-pe-87m2-id-2669773240/,2.0,720000.0,0
1.0,34.0,132.0,1.0,2.0,1200.0,1.0,"Rua Bento Loyola, 75 - Casa Amarela, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4c21bb807458b7648ca21d1a1cb06378/apartamento-com-4-quartos-a-venda-132m-no-casa-amarela-recife.jpg,2635407202,,1.0,1.0,1.0,1.0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-casa-amarela-recife-pe-132m2-id-2635407202/,3.0,1250000.0,0
0,,92.0,0,3.0,1100.0,1.0,"Tamarineira, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/b47011cf88efd90c1e08b13f6d13f81b/apartamento-com-3-quartos-a-venda-92m-no-tamarineira-recife.jpg,2639857869,285.0,1.0,1.0,0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-tamarineira-recife-pe-92m2-id-2639857869/,2.0,570000.0,0
0,,170.0,0,3.0,1000.0,1.0,"Avenida Conselheiro Rosa e Silva, 852 - Espinheiro, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/082ff9d94bae847c08cb660fbb440387/apartamento-com-4-quartos-a-venda-170m-no-espinheiro-recife.jpg,2644779773,3900.0,0,0,1.0,0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-jardim-espinheiro-recife-pe-170m2-id-2644779773/,2.0,680000.0,0
1.0,1.0,32.0,0,1.0,,1.0,"Rua Alfredo Fernandes, 344 - Casa Forte, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/3863ef2a4096b5070a7047a33977f5ea/apartamento-com-1-quarto-a-venda-32m-no-casa-forte-recife.jpg,2581737370,,0,0,1.0,0,1.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-churrasqueira-casa-forte-recife-pe-32m2-id-2581737370/,1.0,320000.0,1.0
0,12.0,115.0,0,3.0,1.0,1.0,"Rua José Aderval Chaves, 144 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d251c46e83a64eca10fc6c047e28f138/apartamento-com-3-quartos-a-venda-115m-no-boa-viagem-recife.jpg,2604509838,2.0,0,0,1.0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-boa-viagem-recife-pe-115m2-id-2604509838/,2.0,700000.0,0
0,6.0,89.0,0,2.0,800.0,0,"Avenida Hélio Falcão, 355 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/096cedfbc7c9282eb8d2f7f3543a23c1/apartamento-com-2-quartos-a-venda-89m-no-boa-viagem-recife.jpg,2638765975,285.0,0,0,1.0,0,2.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-boa-viagem-recife-pe-89m2-id-2638765975/,2.0,599999.0,0
1.0,10.0,261.0,1.0,1.0,1700.0,1.0,"Rua das Pernambucanas, 74 - Graças, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/1a5411c924ab2f164d4e7411dc08743c/apartamento-com-4-quartos-a-venda-261m-no-gracas-recife.jpg,2662665077,940.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-gracas-recife-pe-261m2-id-2662665077/,3.0,1500000.0,0
1.0,5.0,100.0,0,1.0,908.0,1.0,"Rua Dom José Lopes, 604 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/787dad97a82533bf0c48a71e71b31b9f/apartamento-com-3-quartos-a-venda-100m-no-boa-viagem-recife.jpg,2650471960,307.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-100m2-id-2650471960/,2.0,750000.0,0
1.0,,135.0,0,4.0,2.0,1.0,"Avenida Prefeito Lima Castro, 300 - Ilha do Retiro, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/95a4d010f0abdf98de678b0b42da2368/apartamento-com-4-quartos-a-venda-135m-no-ilha-do-retiro-recife.jpg,2653611138,2.0,1.0,1.0,1.0,0,4.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-ilha-do-retiro-recife-pe-135m2-id-2653611138/,2.0,1150001.0,1.0
1.0,9.0,77.0,1.0,1.0,850.0,1.0,"Rua Desembargador Góis Cavalcante, 154 - Parnamirim, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bc929086392404d47e3c21c597c79d93/apartamento-com-3-quartos-a-venda-77m-no-parnamirim-recife.jpg,2658734909,279.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-parnamirim-recife-pe-77m2-id-2658734909/,1.0,500000.0,0
0,11.0,64.0,1.0,2.0,580.0,1.0,"Rua Vicente Zírpoli, 142 - Caxangá, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/761f8a4d08f88ad84a48c49d0a5e61e2/apartamento-com-3-quartos-a-venda-64m-no-caxanga-recife.jpg,2615747222,150.0,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-caxanga-recife-pe-64m2-id-2615747222/,1.0,450000.0,0
0,4.0,106.0,0,3.0,700.0,1.0,"Rua João Cardoso Aires, 41 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/c44e0369db77ad33ff0ea154e7de9099/apartamento-com-3-quartos-a-venda-106m-no-boa-viagem-recife.jpg,2660971031,100.0,0,0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-boa-viagem-recife-pe-106m2-id-2660971031/,1.0,525000.0,0
0,11.0,61.0,0,2.0,650.0,1.0,"Rua Doutor José Maria - Encruzilhada, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/bf96fd5abd81426d4d7169554271f0a9/apartamento-com-2-quartos-a-venda-61m-no-encruzilhada-recife.jpg,2656814528,,1.0,0,1.0,0,2.0,1.0,1.0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-encruzilhada-recife-pe-61m2-id-2656814528/,2.0,450000.0,0
1.0,14.0,49.0,0,2.0,1.0,1.0,"Avenida Liberdade, 1 - Jardim São Paulo, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/4bec4f757c4246043ea6b2a5bbe7a33d/apartamento-com-2-quartos-a-venda-49m-no-jardim-sao-paulo-recife.jpg,2630184968,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-sao-paulo-recife-pe-49m2-id-2630184968/,1.0,328950.0,1.0
1.0,14.0,66.0,1.0,2.0,1.0,1.0,"Rua Pio IX, 435 - Madalena, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/685550cb357c185bf6822fe291575963/apartamento-com-2-quartos-a-venda-66m-no-madalena-recife.jpg,2659200680,1.0,1.0,1.0,1.0,0,2.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-madalena-recife-pe-66m2-id-2659200680/,1.0,520000.0,0
0,,180.0,0,1.0,1940.0,1.0,"Avenida Boa Viagem - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/7fd398a551c749baa3fec86c91aa5144/apartamento-com-4-quartos-a-venda-180m-no-boa-viagem-recife.jpg,2663575780,840.0,1.0,1.0,0,1.0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-boa-viagem-recife-pe-180m2-id-2663575780/,3.0,2999997.0,0
0,,125.0,1.0,4.0,1300.0,1.0,"Rua Benjamin Constant, 254 - Torre, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/715b486eaa1a91de840d12cae59ea722/apartamento-com-4-quartos-a-venda-125m-no-torre-recife.jpg,2639071635,3200.0,0,0,1.0,0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-salao-de-festas-torre-recife-pe-125m2-id-2639071635/,2.0,949000.0,0
0,,150.0,0,2.0,,0,"Rua Setúbal, 55 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ba51cdc5855409d03246eece42445a59/apartamento-com-3-quartos-a-venda-150m-no-boa-viagem-recife.jpg,2661189160,,0,0,1.0,0,3.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-boa-viagem-recife-pe-150m2-id-2661189160/,1.0,790000.0,0
0,,72.0,0,2.0,,1.0,"Rua Jorge Couceiro da Costa Eiras, 701 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/34adccf051a874d67a1b4f1a9875e7da/apartamento-com-3-quartos-a-venda-72m-no-boa-viagem-recife.jpg,2670951198,,0,0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-salao-de-festas-boa-viagem-recife-pe-72m2-id-2670951198/,1.0,450000.0,1.0
0,,106.0,0,3.0,,1.0,"Rua Dom João Costa, 433 - Torreão, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/dd53a7c36edadbe26001be90acb287eb/apartamento-com-4-quartos-a-venda-106m-no-torreao-recife.jpg,2670008812,,1.0,1.0,1.0,0,4.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-torreao-recife-pe-106m2-id-2670008812/,2.0,660000.0,0
0,7.0,90.0,0,2.0,850.0,1.0,"Rua Almirante Batista Leão, 53 - Boa Viagem, Recife - PE",0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/57e5f3f444d70c7a5b23803e16101c0c/apartamento-com-3-quartos-a-venda-90m-no-boa-viagem-recife.jpg,2611061639,2545.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-90m2-id-2611061639/,2.0,431020.0,0
1.0,30.0,99.0,0,2.0,,1.0,"Avenida Pedro Paes Mendonça, 140 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/032cdb649b28e2338c44e439f9058f6b/apartamento-com-3-quartos-a-venda-99m-no-boa-viagem-recife.jpg,2660854566,,1.0,1.0,1.0,1.0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-boa-viagem-recife-pe-99m2-id-2660854566/,2.0,1000000.0,1.0
,5.0,247.0,,5.0,,,"Rua Padre Muniz, 595 - São José, Recife - PE",,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/f981b7c0cfeb8a2e5bc5f5ff3239f85a/apartamento-com-4-quartos-a-venda-247m-no-sao-jose-recife.jpg,2665699499,,,,,,4.0,,,,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-sao-jose-recife-pe-247m2-id-2665699499/,3.0,2400000.0,
1.0,,61.0,0,2.0,100.0,1.0,"Avenida Doutor José Rufino, 2380 - Barro, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/d9b04e67ef3ec4d69b0f43ee46b0331c/apartamento-com-3-quartos-a-venda-61m-no-barro-recife.jpg,2659384383,100.0,1.0,1.0,1.0,0,3.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-barro-recife-pe-61m2-id-2659384383/,1.0,359000.0,0
1.0,1.0,30.0,0,1.0,1.0,1.0,"Rua Engenheiro Clóvis de Castro, 153 - Parnamirim, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/53d7b276f34f2dd3f2931e12f5a62559/apartamento-com-1-quarto-a-venda-30m-no-parnamirim-recife.jpg,2628153553,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-parnamirim-recife-pe-30m2-id-2628153553/,1.0,280000.0,0
1.0,,32.0,0,1.0,10.0,1.0,"Rua Tenente Domingos de Brito, 425 - Boa Viagem, Recife - PE",1.0,https://resizedimgs.zapimoveis.com.br/fit-in/400x180/named.images.sp/ec15a540103d79bd6029d75977b60e46/apartamento-com-1-quarto-a-venda-32m-no-boa-viagem-recife.jpg,2570014017,100.0,1.0,1.0,1.0,1.0,1.0,0,0,0,apartamentos,https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-boa-viagem-recife-pe-32m2-id-2570014017/,1.0,249000.0,0
