academia,andar,area,area_servico,banheiro,condominio,elevador,espaco_gourmet,id,iptu,piscina,playground,portaria_24_horas,quadra_de_esporte,quarto,salao_de_festa,sauna,spa,vaga,valor,varanda_gourmet,url,tipo,endereco,latitude,longitude
,,250.0,,2.0,1.0,,,2647308937,1.0,,,,,3.0,,,,3.0,219150.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-flamengo-marica-rj-250m2-id-2647308937/,casas,"Rua das Acácias, 100 - Flamengo, Maricá - RJ",-22.906192949648,-42.820733938536
0.0,,240.0,1.0,2.0,,0.0,0.0,2639450794,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,380000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-itaipuacu-marica-rj-240m2-id-2639450794/,casas,"Rua Professor Cardoso de Menezes - Itaipuaçú, Maricá - RJ",-22.962075706946,-42.962548348662
1.0,,360.0,0.0,3.0,580.0,0.0,1.0,2582495761,700.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,950000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-inoa-marica-rj-360m2-id-2582495761/,casas_de_condominio,"Rodovia Ernani do Amaral Peixoto, 12 - Inoã, Maricá - RJ",-22.903849996116,-42.936309996497
0.0,,64.0,1.0,1.0,,0.0,0.0,2616492219,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,260000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-area-de-servico-pindobas-marica-rj-64m2-id-2616492219/,casas_de_condominio,"Estrada Henfil - Pindobas, Maricá - RJ",-22.89473,-42.83096
1.0,,360.0,0.0,1.0,550.0,0.0,1.0,2333255510,600.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,,120000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-piscina-caxito-marica-rj-360m2-id-2333255510/,terrenos_lotes_e_condominios,"Estrada Melchior, 362 - Caxito, Maricá - RJ",-22.886825999578,-42.819432640139
0.0,,130.0,0.0,1.0,,0.0,0.0,2583779197,,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,489900.0,0.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-jardim-atlantico-oeste-marica-rj-130m2-id-2583779197/,apartamentos,"Rua Nove - Jardim Atlântico Oeste, Maricá - RJ",-22.951282060489,-42.987150093503
0.0,,92.0,1.0,3.0,,0.0,0.0,2647810439,565.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,520000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-praia-de-itaipuacu-itaipuacu-marica-rj-92m2-id-2647810439/,casas,"Rua Santa Beatriz, 36 - Praia de Itaipuacu Itaipuacu, Maricá - RJ",-22.962217300449,-42.99048773496
0.0,,95.0,1.0,3.0,,0.0,0.0,2535014429,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,550000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-itaipuacu-marica-rj-95m2-id-2535014429/,casas,"Itaipuaçú, Maricá - RJ",-22.93307,-42.95436
0.0,,360.0,1.0,5.0,680.0,0.0,0.0,2568629392,126.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,550000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-piscina-ponta-grossa-marica-rj-360m2-id-2568629392/,casas_de_condominio,"Rua Irineu Ferreira Pinto, 374 - Ponta Grossa, Maricá - RJ",-22.923889995051,-42.855329999167
,,480.0,,,,,,2638895681,,,,,,,,,,,286000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-leste-itaipuacu-marica-rj-480m2-id-2638895681/,terrenos_lotes_e_condominios,"Rua Jayme de Carvalho, SN - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96694,-42.92304
,2.0,85.0,,1.0,,,,2618388010,150.0,,,,,2.0,,,,1.0,320000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-na-varanda-barroco-marica-rj-85m2-id-2618388010/,casas,"Rua Vinte e Três, 1 - Barroco, Maricá - RJ",-22.957159158637,-42.99135394306
0.0,,128.0,1.0,3.0,,0.0,0.0,2580198131,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,660000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-leste-itaipuacu-marica-rj-128m2-id-2580198131/,casas,"Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96694,-42.92304
0.0,,300.0,1.0,4.0,670.0,0.0,0.0,2547973169,,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1800000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-inoa-marica-rj-300m2-id-2547973169/,casas,"Inoã, Maricá - RJ",-22.91365,-42.92992
0.0,2.0,77.0,1.0,1.0,200.0,0.0,0.0,2629634592,480.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,180000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-guaratiba-marica-rj-77m2-id-2629634592/,apartamentos,"Avenida Maysa, 9739 - Guaratiba, Maricá - RJ",-22.960276877665,-42.808080275394
0.0,,100.0,1.0,3.0,,0.0,0.0,2630043761,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,560000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-central-marica-rj-100m2-id-2630043761/,casas,"Jardim Atlântico Central, Maricá - RJ",-22.9595,-42.95363
,,96.0,,3.0,,,,2648735232,100.0,,,,,3.0,,,,1.0,680000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-barroco-marica-rj-96m2-id-2648735232/,casas,"Rua das Begônias - Barroco, Maricá - RJ",-22.962142763494,-42.976487257873
0.0,1.0,72.0,1.0,2.0,100.0,0.0,0.0,2600714053,410.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,215000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-servico-itaipuacu-marica-rj-72m2-id-2600714053/,apartamentos,"Rua Van Lerbergue, 1 - Itaipuaçú, Maricá - RJ",-22.964399984555,-42.931680000821
,,700.0,,,,,,2636698568,,,,,,,,,,,490000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-jardim-atlantico-central-marica-rj-700m2-id-2636698568/,terrenos_lotes_e_condominios,"Avenida Benvindo Taques Horta Júnior, 1 - Jardim Atlântico Central, Maricá - RJ",-22.9595,-42.95363
,,88.0,,2.0,,,,2646872359,50.0,,,,,2.0,,,,1.0,350000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-sao-jose-de-imbassai-marica-rj-88m2-id-2646872359/,casas,"Rua Marambaia, 77 - São José de Imbassai, Maricá - RJ",-22.934636518852,-42.878623766185
0.0,,220.0,0.0,2.0,,0.0,0.0,2636862072,900.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,650000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-220m2-id-2636862072/,casas,"Rua Antônio Rodrigues Correia, 23 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96667,-43.01667
0.0,,81.0,1.0,3.0,50.0,0.0,0.0,2570714155,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,400000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-ponta-negra-marica-rj-81m2-id-2570714155/,casas_de_condominio,"Ponta Negra, Maricá - RJ",-22.95354,-42.69533
0.0,,320.0,0.0,4.0,,0.0,0.0,2628733752,,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,1250000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-mobiliado-itaipuacu-marica-rj-320m2-id-2628733752/,casas,"Itaipuaçú, Maricá - RJ",-22.93307,-42.95436
0.0,,160.0,1.0,2.0,,0.0,0.0,2621421141,480.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,475000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-barroco-marica-rj-160m2-id-2621421141/,casas,"Rua Capitão Benjamin Constant Keller, 97 - Barroco, Maricá - RJ",-22.95976,-42.98378
0.0,,117.0,1.0,2.0,,0.0,0.0,2647008758,98.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,595000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-itaipuacu-marica-rj-117m2-id-2647008758/,casas,"Rua Erika Getrud Buschel, 31 - Itaipuaçú, Maricá - RJ",-22.96667,-43.01667
0.0,,47.0,1.0,1.0,425.0,0.0,0.0,2623328370,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,250000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-cozinha-mumbuca-marica-rj-47m2-id-2623328370/,apartamentos,"Mumbuca, Maricá - RJ",-22.91023,-42.8266
0.0,,105.0,1.0,2.0,300.0,0.0,0.0,2643656805,750.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,380000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-centro-marica-rj-105m2-id-2643656805/,casas_de_condominio,"Rua dos Tamarindos, 276 - Centro, Maricá - RJ",-22.903715020937,-42.818846468042
,,500.0,,,,,,2636780782,200.0,,,,,,,,,,85000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-frente-para-o-mar-balneario-bambui-marica-rj-500m2-id-2636780782/,terrenos_lotes_e_condominios,"Rua Cento e Seis, 15 - Balneario Bambui, Maricá - RJ",-22.945099252526,-42.761986375721
0.0,2.0,300.0,1.0,4.0,,0.0,0.0,2617936100,700.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,760000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-fazenda-sitio-chacara-6-quartos-condado-de-marica-marica-rj-300m2-id-2617936100/,fazendas_sitios_e_chacaras,"Rua Bromélia, 77 - Condado de Maricá, Maricá - RJ",-22.89933,-42.79044
0.0,,59.0,1.0,2.0,,0.0,0.0,2642597541,98.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,380000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-guaratiba-marica-rj-59m2-id-2642597541/,casas,"Rua Vinte e Sete, 38 - Guaratiba, Maricá - RJ",-22.959359604741,-42.796281345667
0.0,,75.0,1.0,3.0,,0.0,0.0,2552970208,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,585000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-oeste-marica-rj-75m2-id-2552970208/,casas,"Rua João Pressel - Jardim Atlântico Oeste, Maricá - RJ",-22.96347,-42.97024
0.0,,270.0,1.0,3.0,,0.0,0.0,2554437195,,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1300000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-flamengo-marica-rj-270m2-id-2554437195/,casas_de_condominio,"Rua do Ypê - Flamengo, Maricá - RJ",-22.90536,-42.80342
0.0,,5000.0,1.0,2.0,,0.0,0.0,2647744436,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,970000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-condado-marica-rj-5000m2-id-2647744436/,casas,"Rua Jacarandá - Condado, Maricá - RJ",-22.890711612361,-42.794518353497
,,179.0,,5.0,,,,2552971000,,,,,,3.0,,,,2.0,880000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-inoa-marica-rj-179m2-id-2552971000/,casas_de_condominio,"Rodovia Ernani do Amaral Peixoto - Inoã, Maricá - RJ",-22.935670776907,-42.908172266608
,,480.0,,1.0,,,,2585075066,500.0,,,,,2.0,,,,2.0,380000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-guaratiba-marica-rj-480m2-id-2585075066/,casas,"Avenida Maysa, 998 - Guaratiba, Maricá - RJ",-22.960015159451,-42.804443023487
0.0,1.0,100.0,1.0,1.0,,0.0,0.0,2630461869,150.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,545000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-infraestrutura-internet-jardim-atlantico-central-marica-rj-100m2-id-2630461869/,casas,"Avenida Doutor Antônio Marques Mathias, 81 - Jardim Atlântico Central, Maricá - RJ",-22.96973001583,-42.938354971324
0.0,,86.0,1.0,2.0,,0.0,0.0,2647652358,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,450000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-atlantico-central-marica-rj-86m2-id-2647652358/,casas,"Jardim Atlântico Central, Maricá - RJ",-22.9595,-42.95363
1.0,,262.0,1.0,5.0,,0.0,1.0,2644975285,,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,1300000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-5-quartos-com-piscina-itapeba-marica-rj-262m2-id-2644975285/,casas_de_condominio,"Itapeba, Maricá - RJ",-22.91001,-42.83938
0.0,,113.0,1.0,3.0,570.0,0.0,0.0,2576800769,616.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,470000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-ponta-grossa-marica-rj-113m2-id-2576800769/,casas_de_condominio,"Rua Irineu Ferreira Pinto, 374 - Ponta Grossa, Maricá - RJ",-22.923889995051,-42.855329999167
0.0,,70.0,1.0,3.0,,0.0,0.0,2620156236,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,350000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-cordeirinho-marica-rj-70m2-id-2620156236/,casas,"Avenida Maysa, 1 - Cordeirinho, Maricá - RJ",-22.956139996162,-42.748550000949
0.0,,120.0,1.0,3.0,450.0,0.0,0.0,2648588857,500.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,740000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-cajueiro-marica-rj-120m2-id-2648588857/,casas_de_condominio,"Estrada Oscar Vieira da Costa Júnior, 111 - Cajueiro, Maricá - RJ",-22.941409456553,-42.93366260905
,1.0,170.0,,2.0,,,,2622580620,10.0,,,,,3.0,,,,2.0,630000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-itaipuacu-marica-rj-170m2-id-2622580620/,casas,"Rua Erady Gomes Bueno, 1 - Itaipuaçú, Maricá - RJ",-22.96667,-43.01667
,,480.0,,,,,,2647282893,,,,,,,,,,,340000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-sao-jose-de-imbassai-marica-rj-480m2-id-2647282893/,terrenos_lotes_e_condominios,"Rua Moacir Correia, SN - São José de Imbassai, Maricá - RJ",-22.935930577424,-42.870114113437
,,840.0,,,,,,2563974031,,,,,,,,,,,1950000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-flamengo-marica-rj-840m2-id-2563974031/,terrenos_lotes_e_condominios,"Avenida Roberto Silveira - Flamengo, Maricá - RJ",-22.906047982789,-42.802840139406
0.0,1.0,80.0,1.0,3.0,,0.0,0.0,2614340210,120.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,470000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-area-de-servico-itaipuacu-marica-rj-80m2-id-2614340210/,casas,"Rua João Goulart, 27 - Itaipuaçú, Maricá - RJ",-22.96667,-43.01667
,,32.0,,,,,,2531967785,85.0,,,,,,,,,,230000.0,,https://www.zapimoveis.com.br/imovel/venda-conjunto-comercial-sala-mobiliado-centro-marica-rj-32m2-id-2531967785/,conjuntos_comerciais_e_salas,"Centro, Maricá - RJ",-22.91736,-42.81923
0.0,,75.0,1.0,2.0,,0.0,0.0,2644975284,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,340000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-jardim-atlantico-leste-itaipuacu-marica-rj-75m2-id-2644975284/,casas,"Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96694,-42.92304
,,220.0,,,285.0,,,2617985297,540.0,,,,,,,,,,165000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-itaipuacu-marica-rj-220m2-id-2617985297/,terrenos_lotes_e_condominios,"Rua A, 35 - Itaipuaçú, Maricá - RJ",-22.971200880462,-43.014721291307
,,100.0,,2.0,,,,2643678964,360.0,,,,,3.0,,,,,430000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-interfone-sao-jose-de-imbassai-marica-rj-100m2-id-2643678964/,casas,"Rua Jornalista Roberto de Andrade, 3568 - São José de Imbassai, Maricá - RJ",-22.937543862427,-42.886192065128
,,10.0,,,,,,2605081631,,,,,,,,,,,600000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-sao-jose-de-imbassai-marica-rj-10m2-id-2605081631/,terrenos_lotes_e_condominios,"São José de Imbassai, Maricá - RJ",-22.93134,-42.87991
0.0,,76.0,1.0,2.0,,0.0,0.0,2640381154,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,440000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-atlantico-central-marica-rj-76m2-id-2640381154/,casas,"Rua Projetada Trinta e Quatro - Jardim Atlântico Central, Maricá - RJ",-22.938140005776,-42.947619991818
0.0,,80.0,1.0,2.0,,0.0,0.0,2645535161,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,390000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-centro-marica-rj-80m2-id-2645535161/,casas,"Rua Marilene Rangel da Cruz Vieira, 100 - Centro, Maricá - RJ",-22.918805111288,-42.814012187563
,,150.0,,4.0,,,,2623332521,,,,,,3.0,,,,,800000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-centro-marica-rj-150m2-id-2623332521/,casas,"Centro, Maricá - RJ",-22.91736,-42.81923
0.0,,220.0,1.0,2.0,520.0,0.0,0.0,2640179924,1500.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,680000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-4-quartos-com-piscina-itaipuacu-marica-rj-220m2-id-2640179924/,casas_de_condominio,"Estrada de Itaipuaçu, 300 - Itaipuaçú, Maricá - RJ",-22.962150821345,-42.999504736994
,,75.0,,2.0,,,,2583488017,600.0,,,,,2.0,,,,1.0,380000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-guaratiba-marica-rj-75m2-id-2583488017/,casas,"Rua Sessenta e Cinco, 23 - Guaratiba, Maricá - RJ",-22.957799990176,-42.771710037613
,,480.0,,,,,,2616485473,,,,,,,,,,,150000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-itaipuacu-marica-rj-480m2-id-2616485473/,terrenos_lotes_e_condominios,"Rua Professor Cardoso de Menezes - Itaipuaçú, Maricá - RJ",-22.962075706946,-42.962548348662
0.0,,200.0,0.0,4.0,,0.0,0.0,2574337780,,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,650000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-barroco-marica-rj-200m2-id-2574337780/,casas,"Barroco, Maricá - RJ",-22.95976,-42.98378
,,120.0,,4.0,,,,2646644167,70.0,,,,,3.0,,,,2.0,530000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-tv-a-cabo-parque-nanci-marica-rj-120m2-id-2646644167/,casas,"Avenida Maxwell Ramos, 1272 - Parque Nanci, Maricá - RJ",-22.91968,-42.84802
0.0,,89.0,1.0,2.0,,0.0,0.0,2647008555,96.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,380000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-churrasqueira-itaipuacu-marica-rj-89m2-id-2647008555/,casas,"Rua Nossa Senhora da Conceição, 2 - Itaipuaçú, Maricá - RJ",-22.96667,-43.01667
0.0,,90.0,1.0,3.0,,0.0,0.0,2553342581,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,260000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-atlantico-leste-itaipuacu-marica-rj-90m2-id-2553342581/,casas,"Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96694,-42.92304
,,705.0,,,,,,2645822759,,,,,,,,,,,120000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-manu-manuela-marica-rj-705m2-id-2645822759/,terrenos_lotes_e_condominios,"Rua Vinte e Um, 546 - Manu Manuela, Maricá - RJ",-22.941486388507,-42.90311178746
0.0,,240.0,1.0,3.0,,0.0,0.0,2587398017,480.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,560000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-jardim-atlantico-leste-itaipuacu-marica-rj-240m2-id-2587398017/,casas,"Avenida Henriqueta Rios Rosa, 16 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96667,-43.01667
0.0,,100.0,1.0,2.0,,0.0,0.0,2646826598,150.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,465000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-churrasqueira-jardim-atlantico-oeste-marica-rj-100m2-id-2646826598/,casas,"Rua Humberto Novelli, 1 - Jardim Atlântico Oeste, Maricá - RJ",-22.96347,-42.97024
0.0,,210.0,1.0,3.0,,0.0,0.0,2536437754,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,890000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-boqueirao-marica-rj-210m2-id-2536437754/,casas,"Boqueirão, Maricá - RJ",-22.949109989195,-42.823050032753
1.0,,140.0,0.0,2.0,350.0,0.0,1.0,2617220647,1200.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,885000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-cajueiro-marica-rj-140m2-id-2617220647/,casas_de_condominio,"Estrada Oscar Vieira da Costa Júnior, 1 - Cajueiro, Maricá - RJ",-22.940529965192,-42.932364141791
,,10.0,,1.0,350.0,,,2644432479,,,,,,3.0,,,,,550000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-cajueiro-marica-rj-10m2-id-2644432479/,casas,"Cajueiro, Maricá - RJ",-22.93699,-42.90514
,,420.0,,,,,,2617040516,50.0,,,,,,,,,,290000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-flamengo-marica-rj-420m2-id-2617040516/,terrenos_lotes_e_condominios,"Rua dos Gaturamas, 3 - Flamengo, Maricá - RJ",-22.911461357173,-42.810273028888
0.0,,99.0,1.0,2.0,420.0,0.0,0.0,2623332722,50.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,750000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-itapeba-marica-rj-99m2-id-2623332722/,casas_de_condominio,"Itapeba, Maricá - RJ",-22.91001,-42.83938
,,154.0,,2.0,,,,2639976460,,,,,,3.0,,,,4.0,655000.0,,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-jardim-atlantico-leste-itaipuacu-marica-rj-154m2-id-2639976460/,casas,"Rua Erady Gomes Bueno, 25 - Jardim Atlantico Leste Itaipuacu, Maricá - RJ",-22.96667,-43.01667
0.0,,149.0,1.0,3.0,,0.0,0.0,2511573507,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,550000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-area-de-servico-condado-de-marica-marica-rj-149m2-id-2511573507/,sobrados,"Condado de Maricá, Maricá - RJ",-22.89933,-42.79044
,,360.0,,,380.0,,,2647931673,110.0,,,,,,,,,,105000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-inoa-marica-rj-360m2-id-2647931673/,terrenos_lotes_e_condominios,"Estrada Velha de Maricá, 1 - Inoã, Maricá - RJ",-22.93266397394,-42.92215049808
0.0,1.0,89.0,0.0,2.0,,0.0,1.0,2570791490,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,530000.0,1.0,https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-itaipuacu-marica-rj-89m2-id-2570791490/,casas,"Rua Cento e Oitenta e Nove, 1 - Itaipuaçú, Maricá - RJ",-22.9548127623,-42.966387972215
0.0,,240.0,1.0,1.0,,0.0,0.0,2626086353,200.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,450000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-area-de-servico-pindobas-marica-rj-240m2-id-2626086353/,casas_de_condominio,"Estrada Henfil - Pindobas, Maricá - RJ",-22.89473,-42.83096
,,360.0,,,397.0,,,2647608860,397.0,,,,,,,,,,165000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cajueiro-marica-rj-360m2-id-2647608860/,terrenos_lotes_e_condominios,"Estrada Oscar Vieira da Costa Júnior - Cajueiro, Maricá - RJ",-22.940332485634,-42.932359119058
0.0,,78.0,1.0,2.0,,0.0,0.0,2552971025,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,360000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-jardim-atlantico-central-marica-rj-78m2-id-2552971025/,casas,"Rua Cinquenta - Jardim Atlântico Central, Maricá - RJ",-22.955299501294,-42.955874070603
,,360.0,,,400.0,,,2582726077,240.0,,,,,,,,,,155000.0,,https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-cajueiro-marica-rj-360m2-id-2582726077/,terrenos_lotes_e_condominios,"Estrada Oscar Vieira da Costa Júnior - Cajueiro, Maricá - RJ",-22.940332485634,-42.932359119058
0.0,,125.0,1.0,1.0,,0.0,0.0,2584710516,90.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,465000.0,0.0,https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-piscina-jardim-atlantico-oeste-marica-rj-125m2-id-2584710516/,casas,"Jardim Atlântico Oeste, Maricá - RJ",-22.96347,-42.97024
