"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","salao_de_festa","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
NA,21,75,NA,2,500,NA,NA,2623168289,3000,NA,NA,NA,NA,3,NA,NA,NA,2,460000,NA,"Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-lagoa-nova-natal-rn-75m2-id-2623168289/",-5.82526,-35.20968
0,NA,200,1,3,NA,0,0,2651485487,4300,1,0,1,1,3,1,0,0,2,640000,0,"Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-lagoa-nova-natal-rn-200m2-id-2651485487/",-5.82526,-35.20968
1,NA,75,0,2,300,1,1,2651353998,1600,1,1,1,1,3,1,0,0,2,405000,0,"Avenida Interventor Mário Câmara, 2038 - Dix-sept Rosado, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-dix-sept-rosado-natal-rn-75m2-id-2651353998/",-5.81217788798,-35.226443325471
NA,NA,57,NA,2,450,NA,NA,2638314454,1350,NA,NA,NA,NA,2,NA,NA,NA,1,3e+05,NA,"Rua Professora Dirce Coutinho - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ponta-negra-natal-rn-57m2-id-2638314454/",-5.865770162341,-35.193995624989
1,NA,56,0,2,460,1,1,2611793778,1700,1,1,1,1,2,1,0,0,1,289999,0,"Rua Eletricista Elias Ferreira, 2600 - Candelária, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-candelaria-natal-rn-56m2-id-2611793778/",-5.852920001304,-35.212480013823
0,2,43,0,1,225,0,1,2637427833,900,1,1,1,0,2,0,0,0,1,110000,0,"Rua Dom Antônio de Almeida Lustosa, 750 - Planalto, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-planalto-natal-rn-43m2-id-2637427833/",-5.849850608226,-35.249990658607
0,2,57,1,2,388,0,0,2635399413,1800,0,0,0,0,2,0,0,0,1,320000,0,"Alameda das Mansões, 701 - Candelária, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-candelaria-natal-rn-57m2-id-2635399413/",-5.847459987666,-35.209880031277
0,3,55,0,2,455,1,0,2633059156,1300,0,0,0,0,2,1,0,0,1,275000,1,"Petrópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-elevador-petropolis-natal-rn-55m2-id-2633059156/",-5.78494,-35.20215
0,4,82,0,3,NA,1,0,2653997958,NA,0,0,1,1,2,1,0,0,1,480000,0,"Rua Neuza Farache, 1971 - Capim Macio, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-capim-macio-natal-rn-82m2-id-2653997958/",-5.862240007083,-35.201540037618
0,4,173,0,4,850,1,0,2593677071,2588,1,0,1,0,4,1,0,0,2,480000,0,"Rua João Paulo I, 2151 - Candelária, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-com-piscina-candelaria-natal-rn-173m2-id-2593677071/",-5.834570003596,-35.213639985404
0,7,57,0,2,476,1,0,2654825158,1548,1,1,0,1,2,0,0,0,NA,290000,0,"Avenida das Brancas Dunas, 65 - Candelária, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-candelaria-natal-rn-57m2-id-2654825158/",-5.844949984851,-35.216180037342
1,NA,165,1,6,NA,1,1,2648673022,NA,1,1,0,1,4,1,1,0,4,1290000,1,"Rua Antônio Farache - Capim Macio, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-capim-macio-natal-rn-165m2-id-2648673022/",-5.860661518881,-35.198972096037
NA,NA,144,NA,5,NA,NA,NA,2615643714,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1144949,NA,"Avenida Nascimento de Castro, 655 - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-lagoa-nova-natal-rn-144m2-id-2615643714/",-5.812709562098,-35.222043794451
NA,NA,144,NA,5,NA,NA,NA,2615640596,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1094642,NA,"Avenida Nascimento de Castro, 655 - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-lagoa-nova-natal-rn-144m2-id-2615640596/",-5.812709562098,-35.222043794451
NA,NA,144,NA,5,NA,NA,NA,2615638752,NA,NA,NA,NA,NA,3,NA,NA,NA,3,1151829,NA,"Avenida Nascimento de Castro, s/n - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/lancamento/venda-apartamento-3-quartos-lagoa-nova-natal-rn-144m2-id-2615638752/",-5.819615011951,-35.20368500855
NA,8,98,NA,3,860,NA,NA,2648030690,2300,NA,NA,NA,NA,3,NA,NA,NA,2,380000,NA,"Rua Capitão Dobico, 2400 - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-lagoa-nova-natal-rn-98m2-id-2648030690/",-5.820349979131,-35.219960024217
0,6,109,0,3,880,1,0,2568268375,NA,1,0,0,0,3,0,1,0,2,520000,0,"Avenida Deputado Antônio Florêncio de Queiroz, 2491 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ponta-negra-natal-rn-109m2-id-2568268375/",-5.886208805772,-35.180843489561
0,2,56,0,1,480,1,1,2638535168,NA,1,1,0,0,2,1,0,0,1,280000,0,"Rua Lafayete Lamartine, 1876 - Candelária, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-candelaria-natal-rn-56m2-id-2638535168/",-5.836930012254,-35.215409991897
1,14,67,0,1,420,1,1,2647227258,1500,1,1,0,1,2,1,0,0,1,359999,1,"Rua Lúcia Viveiros, 20 - Neópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-neopolis-natal-rn-67m2-id-2647227258/",-5.866017784938,-35.216473498667
NA,NA,56,NA,1,185,NA,NA,2657494960,450,NA,NA,NA,NA,2,NA,NA,NA,1,114630,NA,"1ª Travessa Sampaio Correia, 100 - Dix-sept Rosado, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-dix-sept-rosado-natal-rn-56m2-id-2657494960/",-5.81242511693,-35.235133132381
1,11,104,1,4,660,1,1,2636480711,2000,1,1,1,1,3,1,0,0,2,420000,0,"Rua Jaguarari, 5250 - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-lagoa-nova-natal-rn-104m2-id-2636480711/",-5.837720006629,-35.225770024222
0,NA,55,1,2,225,0,0,2559348712,1000,0,1,0,0,2,1,0,0,1,120000,0,"Planalto, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-planalto-natal-rn-55m2-id-2559348712/",-5.85188,-35.25287
1,4,84,0,3,400,1,1,2635611754,2100,1,1,0,1,3,1,0,0,2,350000,0,"Rua Joaquim Eduardo de Farias, 213 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ponta-negra-natal-rn-84m2-id-2635611754/",-5.881449460276,-35.195246010981
0,3,84,0,2,300,0,1,2647683168,1268,1,1,1,1,3,1,0,0,2,210000,0,"Alameda das Mansões, 2016 - Candelária, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-candelaria-natal-rn-84m2-id-2647683168/",-5.845020015652,-35.214810015268
1,17,95,0,3,400,1,0,2599866871,3000,1,1,1,0,3,1,0,0,2,6e+05,0,"Rua José Olinto Macedo, 56 - Rocas, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-rocas-natal-rn-95m2-id-2599866871/",-5.777961345915,-35.198627007591
0,3,94,0,4,674,1,0,2612971328,1600,0,1,1,0,3,1,0,0,2,370000,0,"Avenida Antônio Basílio, 4229 - Nova Descoberta, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-nova-descoberta-natal-rn-94m2-id-2612971328/",-5.817910007116,-35.198939971253
NA,17,56,NA,2,320,NA,NA,2657054104,1400,NA,NA,NA,NA,2,NA,NA,NA,1,260000,NA,"Rua Joaquim Eduardo de Farias, 209 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ponta-negra-natal-rn-56m2-id-2657054104/",-5.879002940908,-35.198050368981
1,7,57,1,2,476,1,1,2656176225,1547,1,1,1,1,2,1,0,0,1,290000,0,"Avenida das Brancas Dunas, 65 - Candelária, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-candelaria-natal-rn-57m2-id-2656176225/",-5.844949984851,-35.216180037342
0,6,74,1,3,480,1,0,2647868153,2296,1,0,0,0,3,0,0,0,2,4e+05,0,"Rua Princesa Isabel - Cidade Alta, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cidade-alta-natal-rn-74m2-id-2647868153/",-5.78658574994,-35.206273423547
0,NA,58,1,2,1,1,1,2656715354,1,1,1,1,1,2,1,0,0,1,399000,0,"Rua Jornalista Francisco Sinedino, 535 - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-lagoa-nova-natal-rn-58m2-id-2656715354/",-5.819448478291,-35.217465013159
NA,2,110,NA,3,350,NA,NA,2502765310,1549,NA,NA,NA,NA,3,NA,NA,NA,1,230000,NA,"Rua da Saudade, 1232 - Nova Descoberta, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-nova-descoberta-natal-rn-110m2-id-2502765310/",-5.823609994642,-35.198990011215
0,NA,60,0,2,750,0,0,2614348295,1300,0,0,1,0,2,0,0,0,1,490000,0,"Avenida Estrela do Mar, 2147 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ponta-negra-natal-rn-60m2-id-2614348295/",-5.878589998874,-35.177309967194
0,NA,50,1,1,NA,1,1,2596557358,NA,1,1,0,0,2,1,0,0,1,340000,0,"Rua Perito José Lourenço - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-lagoa-nova-natal-rn-50m2-id-2596557358/",-5.811789223697,-35.212978394861
1,5,150,0,5,NA,1,1,2611758013,NA,1,1,1,1,4,1,0,0,NA,1490000,1,"Rua Henri Koster, 1029 - Tirol, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-tirol-natal-rn-150m2-id-2611758013/",-5.801415371109,-35.196455834958
1,NA,75,1,2,480,1,1,2557211222,NA,1,0,1,1,3,1,0,0,2,375000,0,"Avenida Interventor Mário Câmara, 1 - Dix-sept Rosado, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-dix-sept-rosado-natal-rn-75m2-id-2557211222/",-5.806359995998,-35.222560006763
1,NA,49,0,1,370,1,1,2656318453,1415,1,1,1,1,2,1,0,0,1,269000,0,"Avenida dos Caiapós, 121 - Pitimbu, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-pitimbu-natal-rn-49m2-id-2656318453/",-5.876320011856,-35.224630001571
0,NA,56,0,1,382,0,0,2650028574,800,1,1,1,0,2,1,0,0,1,175000,0,"Rua Professor Boanerges Soares, 155 - Pitimbu, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-pitimbu-natal-rn-56m2-id-2650028574/",-5.870460013799,-35.220910029123
1,1,76,0,2,300,1,1,2543419969,NA,1,1,0,1,3,0,0,0,2,405000,0,"Dix-sept Rosado, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-dix-sept-rosado-natal-rn-76m2-id-2543419969/",-5.80478,-35.22716
0,2,55,1,2,NA,1,0,2653064082,NA,1,1,0,1,2,0,0,0,1,180000,0,"Rua Tenente Petronilo Diogo Silva, 81 - Bom Pastor, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-bom-pastor-natal-rn-55m2-id-2653064082/",-5.814400575978,-35.242671371357
0,3,58,0,2,570,0,0,2644197080,2040,0,1,0,0,2,0,0,0,2,480000,0,"Capim Macio, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-capim-macio-natal-rn-58m2-id-2644197080/",-5.84776,-35.20002
1,15,56,1,2,350,1,1,2650067919,1200,1,1,1,1,2,1,0,0,1,342000,1,"Rua Edson Teixeira da Silva, 270 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ponta-negra-natal-rn-56m2-id-2650067919/",-5.890160631822,-35.176878103989
0,9,100,1,3,790,1,1,2627423392,NA,1,1,1,1,3,1,0,0,2,5e+05,0,"Rua Abraham Tahim, 1464 - Capim Macio, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-capim-macio-natal-rn-100m2-id-2627423392/",-5.861459987174,-35.193340021741
1,13,70,0,2,440,1,1,2646521180,2200,1,1,0,1,3,1,0,0,2,465000,0,"Avenida Capitão-mor Gouveia, 1135 - Nossa Senhora de Nazaré, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-nossa-senhora-de-nazare-natal-rn-70m2-id-2646521180/",-5.823297309342,-35.227296553931
0,18,75,1,2,550,1,0,2626916779,180,1,1,0,1,3,0,0,0,2,430000,1,"Ribeira, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-ribeira-natal-rn-75m2-id-2626916779/",-5.77367,-35.20382
1,NA,76,0,2,460,1,1,2599344086,NA,1,0,1,1,3,1,0,0,2,444999,0,"Dix-sept Rosado, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-dix-sept-rosado-natal-rn-76m2-id-2599344086/",-5.80478,-35.22716
1,4,56,0,2,550,1,1,2656931157,NA,1,1,1,1,2,1,0,0,1,229000,1,"Rua dos Pintassilgos - Pitimbu, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-pitimbu-natal-rn-56m2-id-2656931157/",-5.868658793194,-35.230549893897
NA,20,70,NA,1,440,NA,NA,2642511794,245,NA,NA,NA,NA,3,NA,NA,NA,2,440000,NA,"Avenida Capitão-mor Gouveia, 00 - Nossa Senhora de Nazaré, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-nossa-senhora-de-nazare-natal-rn-70m2-id-2642511794/",-5.822710512886,-35.229121971175
NA,NA,58,NA,2,450,NA,NA,2638434220,NA,NA,NA,NA,NA,2,NA,NA,NA,1,290000,NA,"Rua Joaquim Eduardo de Farias - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ponta-negra-natal-rn-58m2-id-2638434220/",-5.878528376224,-35.198669418033
1,4,63,0,2,400,0,1,2647874940,NA,1,0,0,1,2,1,0,0,1,389000,0,"Dix-sept Rosado, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-dix-sept-rosado-natal-rn-63m2-id-2647874940/",-5.80478,-35.22716
0,8,94,0,3,960,1,1,2648244179,1350,0,1,0,0,3,1,0,0,1,250000,0,"Avenida Nascimento de Castro, 100 - Dix-sept Rosado, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-elevador-dix-sept-rosado-natal-rn-94m2-id-2648244179/",-5.811013122949,-35.226316289037
1,15,76,0,2,580,1,1,2657095357,2200,1,1,1,1,3,1,0,0,2,320000,1,"Rua Princesa Isabel, 818 - Cidade Alta, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-cidade-alta-natal-rn-76m2-id-2657095357/",-5.789529533218,-35.207606343453
0,NA,40,0,1,578,1,1,2464253975,1148,1,0,0,0,1,0,0,0,1,245000,0,"Rua Praia de Camboinhas, 9168 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-mobiliado-ponta-negra-natal-rn-40m2-id-2464253975/",-5.878010013084,-35.178579993164
1,NA,127,0,4,650,1,1,2650695359,NA,1,1,1,1,3,1,0,0,2,950000,1,"Rua Padre João Damasceno, 1492 - Lagoa Nova, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-lagoa-nova-natal-rn-127m2-id-2650695359/",-5.823859984904,-35.211909960588
0,NA,56,0,2,450,0,0,2633047904,1500,1,0,0,0,2,0,0,0,2,350000,0,"Rua da Lagosta, 512 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-ponta-negra-natal-rn-56m2-id-2633047904/",-5.887283262215,-35.174751733877
1,17,95,0,3,700,1,1,2593274891,3000,1,1,1,0,3,1,0,0,2,6e+05,1,"Rua José Olinto Macedo, 56 - Rocas, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-rocas-natal-rn-95m2-id-2593274891/",-5.777961345915,-35.198627007591
1,NA,58,0,1,626,1,0,2656411772,1860,1,1,1,0,2,1,0,0,1,320000,0,"Capim Macio, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-capim-macio-natal-rn-58m2-id-2656411772/",-5.84776,-35.20002
1,NA,58,0,2,560,1,1,2621325858,2400,1,1,1,1,2,1,0,0,2,410000,0,"Rua Neuza Farache, 1875 - Capim Macio, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-capim-macio-natal-rn-58m2-id-2621325858/",-5.859250014582,-35.198909964039
NA,2,59,NA,2,350,NA,NA,2655320075,NA,NA,NA,NA,NA,2,NA,NA,NA,1,189990,NA,"Rua Joaquim Eduardo de Farias, 105 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-ponta-negra-natal-rn-59m2-id-2655320075/",-5.879791936393,-35.197101733201
0,10,58,0,1,750,1,0,2629366492,3500,1,0,0,0,1,0,0,0,1,335000,0,"Petrópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-1-quarto-com-piscina-petropolis-natal-rn-58m2-id-2629366492/",-5.78494,-35.20215
0,9,93,0,3,760,1,1,2608332465,1965,1,1,1,0,3,1,0,0,2,360000,0,"Rua Epitácio Andrade, 1350 - Barro Vermelho, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-mobiliado-barro-vermelho-natal-rn-93m2-id-2608332465/",-5.801239994262,-35.207550029833
1,20,87,0,3,600,1,1,2635801399,2800,1,1,0,1,3,1,0,0,2,530000,1,"Rua Lúcia Viveiros, 255 - Neópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-neopolis-natal-rn-87m2-id-2635801399/",-5.866017784938,-35.216473498667
1,16,55,0,1,380,1,1,2657149759,1500,1,1,1,1,2,1,0,0,1,280000,0,"Avenida dos Caiapós, 121 - Pitimbu, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-pitimbu-natal-rn-55m2-id-2657149759/",-5.876320011856,-35.224630001571
1,7,92,0,2,650,1,1,2634039504,2200,1,1,1,1,3,1,0,0,1,620000,0,"Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-neopolis-natal-rn-92m2-id-2634039504/",-5.866017784938,-35.216473498667
1,17,50,0,1,260,1,1,2643754309,1250,1,1,1,0,2,1,0,0,2,265000,0,"Avenida Almirante Alexandrino de Alencar, 900 - Lagoa Seca, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-lagoa-seca-natal-rn-50m2-id-2643754309/",-5.802395241596,-35.210882242153
1,2,92,0,3,650,1,0,2643922851,2800,1,1,1,1,3,1,0,0,2,395000,0,"Rua Lúcia Viveiros, 649 - Neópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-neopolis-natal-rn-92m2-id-2643922851/",-5.866017784938,-35.216473498667
1,NA,58,0,2,450,1,1,2607026073,1419,1,1,0,1,2,0,0,0,1,380000,0,"Rua Tenente Olavo Francisco dos Santos, 100 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ponta-negra-natal-rn-58m2-id-2607026073/",-5.881060020011,-35.183829998217
NA,19,56,NA,1,346,NA,NA,2621217150,NA,NA,NA,NA,NA,2,NA,NA,NA,2,490000,NA,"Rua dos Caicós, 46 - Dix-sept Rosado, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-dix-sept-rosado-natal-rn-56m2-id-2621217150/",-5.810139982873,-35.228079992918
0,4,70,0,2,300,0,0,2655991022,447,1,0,0,0,2,0,0,0,1,145000,0,"Rua Paracati, 2070 - Planalto, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-planalto-natal-rn-70m2-id-2655991022/",-5.847381386129,-35.248473205721
0,3,62,0,1,358,1,0,2632716872,900,0,0,0,0,2,0,0,0,1,190000,1,"Rua Luiz Estevam, 2285 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ponta-negra-natal-rn-62m2-id-2632716872/",-5.882161989236,-35.173666750127
1,3,59,0,2,660,1,1,2650232801,2200,1,1,1,1,2,1,0,1,2,390000,0,"Rua Presbítero Porfírio Gomes da Silva, 1568 - Capim Macio, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-capim-macio-natal-rn-59m2-id-2650232801/",-5.8622999796,-35.200160041079
1,NA,54,0,2,550,1,0,2650204320,1000,1,1,1,0,2,1,0,0,1,430000,0,"Rua Brisa do Mar, 205 - Ponta Negra, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-ponta-negra-natal-rn-54m2-id-2650204320/",-5.884160737998,-35.176432890127
0,1,43,0,1,235,0,1,2629365144,NA,0,1,0,0,2,0,0,0,1,145000,0,"Planalto, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-espaco-gourmet-planalto-natal-rn-43m2-id-2629365144/",-5.85188,-35.25287
0,7,54,1,2,454,1,1,2656298972,1550,0,0,1,0,2,1,0,0,1,230000,0,"Rua Felipe Camarão, 313 - Ribeira, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-churrasqueira-ribeira-natal-rn-54m2-id-2656298972/",-5.782336076953,-35.203389540727
0,NA,62,0,2,NA,0,0,2609846290,NA,1,0,0,0,2,0,0,0,1,135000,0,"Rua Engenheiro João Hélio Alves Rocha, 820 - Planalto, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-planalto-natal-rn-62m2-id-2609846290/",-5.846117893225,-35.256730868944
NA,NA,57,NA,2,290,NA,NA,2569533517,NA,NA,NA,NA,NA,2,NA,NA,NA,1,350000,NA,"Capim Macio, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-capim-macio-natal-rn-57m2-id-2569533517/",-5.84776,-35.20002
1,NA,57,0,2,NA,1,1,2637682279,NA,1,1,1,1,2,1,0,0,1,260000,0,"Avenida Amintas Barros, 1420 - Nossa Senhora de Nazaré, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-nossa-senhora-de-nazare-natal-rn-57m2-id-2637682279/",-5.813469987276,-35.228479977338
0,1,60,1,1,NA,0,0,2637150945,NA,1,0,0,0,2,0,0,0,NA,150000,0,"Rua Paracati, 2070 - Planalto, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-planalto-natal-rn-60m2-id-2637150945/",-5.847381386129,-35.248473205721
1,16,92,0,4,NA,1,1,2629364908,NA,1,1,0,1,3,1,1,0,2,664374,1,"Neópolis, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-neopolis-natal-rn-92m2-id-2629364908/",-5.86759,-35.202
1,14,95,0,3,650,1,1,2638747654,2500,1,1,1,1,4,0,0,0,2,585000,0,"Rua José Olinto Macedo, 56 - Rocas, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-4-quartos-mobiliado-rocas-natal-rn-95m2-id-2638747654/",-5.777961345915,-35.198627007591
1,11,70,0,2,390,1,1,2648804857,1700,1,1,1,1,3,1,0,0,2,390000,0,"Avenida Capitão-mor Gouveia, 1135 - Nossa Senhora de Nazaré, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-nossa-senhora-de-nazare-natal-rn-70m2-id-2648804857/",-5.823297309342,-35.227296553931
1,15,49,0,1,330,1,0,2620650045,1400,1,1,1,1,2,1,0,0,1,269900,0,"Avenida dos Caiapós, 121 - Pitimbu, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-pitimbu-natal-rn-49m2-id-2620650045/",-5.876320011856,-35.224630001571
0,3,80,0,2,340,1,0,2630040564,1330,0,0,0,0,3,0,0,0,2,220000,0,"Vila São João - Lagoa Seca, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-lagoa-seca-natal-rn-80m2-id-2630040564/",-5.804799998088,-35.208605018076
0,8,93,0,3,772,1,0,2611775879,1966,1,1,1,0,3,1,0,0,2,318000,0,"Rua Epitácio Andrade, 1350 - Barro Vermelho, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-piscina-barro-vermelho-natal-rn-93m2-id-2611775879/",-5.801239994262,-35.207550029833
1,NA,50,0,1,1,1,1,2657279463,1,1,1,0,1,2,1,0,0,1,280000,0,"Avenida dos Caiapós, 2 - Pitimbu, Natal - RN","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-pitimbu-natal-rn-50m2-id-2657279463/",-5.862071037942,-35.24256106919
