"academia","andar","area","area_servico","banheiro","condominio","elevador","espaco_gourmet","id","iptu","piscina","playground","portaria_24_horas","quadra_de_esporte","quarto","sauna","spa","vaga","valor","varanda_gourmet","endereco","tipo","url","latitude","longitude"
0,NA,160,0,2,NA,0,0,2633353008,NA,0,0,1,0,3,0,0,2,580000,0,"rua 7 aracagy, 1 - Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-160m2-id-2633353008/",-2.54431397448,-44.198554151897
0,NA,145,0,4,NA,0,1,2640142499,NA,1,0,0,0,3,0,0,6,650000,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-145m2-id-2640142499/",-2.47975864141,-44.211260753471
0,NA,56,0,2,NA,0,0,2612820608,NA,1,0,0,1,2,0,0,2,175000,0,"São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-sao-jose-de-ribamar-ma-56m2-id-2612820608/",-2.55002,-44.06755
0,NA,168,0,3,NA,0,0,2557545794,NA,1,0,0,0,3,0,0,2,550000,0,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-sao-jose-de-ribamar-ma-168m2-id-2557545794/",-2.55002,-44.06755
NA,NA,359,NA,1,200,NA,NA,2644816204,1,NA,NA,NA,NA,1,NA,NA,NA,80000,NA,"Vila Picarreira, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-1-quarto-vila-picarreira-sao-jose-de-ribamar-ma-359m2-id-2644816204/",-2.548115424891,-44.106867561911
NA,NA,40,NA,1,1,NA,NA,2642957711,1,NA,NA,NA,NA,2,NA,NA,1,172907,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2642957711/",-2.55002,-44.06755
0,NA,300,0,3,NA,0,0,2510450270,NA,1,0,0,0,3,0,0,6,6e+05,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-300m2-id-2510450270/",-2.47975864141,-44.211260753471
0,NA,59,0,2,NA,0,1,2645000857,NA,1,1,1,0,2,0,0,1,215000,1,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-59m2-id-2645000857/",-2.47975864141,-44.211260753471
0,NA,45,0,1,1,0,0,2645733070,1,0,0,1,0,2,0,0,1,180515,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-lazer-aracagy-sao-jose-de-ribamar-ma-45m2-id-2645733070/",-2.47975864141,-44.211260753471
0,NA,135,0,3,400,0,1,2615008609,183,1,0,1,1,3,0,0,2,590025,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-135m2-id-2615008609/",-2.47975864141,-44.211260753471
0,10,46,0,1,1,0,0,2645244158,1,0,0,1,0,2,0,0,NA,181005,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-acesso-24-horas-aracagy-sao-jose-de-ribamar-ma-46m2-id-2645244158/",-2.47975864141,-44.211260753471
NA,NA,40,NA,1,1,NA,NA,2643761065,1,NA,NA,NA,NA,2,NA,NA,1,172904,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2643761065/",-2.55002,-44.06755
0,10,46,0,1,1,0,0,2645238197,1,0,0,1,0,2,0,0,NA,181003,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-acesso-24-horas-aracagy-sao-jose-de-ribamar-ma-46m2-id-2645238197/",-2.47975864141,-44.211260753471
0,NA,150,0,2,280,0,1,2642481975,NA,1,1,1,0,2,0,0,3,530000,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-150m2-id-2642481975/",-2.47975864141,-44.211260753471
0,NA,83,1,3,400,0,0,2591664918,130,0,0,0,0,3,0,0,2,310010,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-seguranca-interna-aracagy-sao-jose-de-ribamar-ma-83m2-id-2591664918/",-2.47975864141,-44.211260753471
0,NA,250,0,3,NA,0,1,2644957873,NA,1,0,0,0,3,0,0,5,720000,0,"Rua T, 3 - Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-250m2-id-2644957873/",-2.556265299681,-44.112948832289
0,NA,220,0,4,NA,0,0,2586969354,400,0,0,0,0,4,0,0,4,390000,1,"Avenida Norte, 134 - Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-aracagy-sao-jose-de-ribamar-ma-220m2-id-2586969354/",-2.480566087222,-44.193013229809
NA,NA,101,NA,1,1,NA,NA,2637377812,1,NA,NA,NA,NA,3,NA,NA,3,349100,NA,"Rua Norte, 100 - Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-101m2-id-2637377812/",-2.532297878364,-44.19109931065
NA,NA,40,NA,1,1,NA,NA,2643520966,1,NA,NA,NA,NA,2,NA,NA,1,172419,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2643520966/",-2.55002,-44.06755
NA,NA,57,NA,2,1,NA,NA,2643774766,1,NA,NA,NA,NA,2,NA,NA,1,236950,NA,"Avenida Norte, 08 - Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-57m2-id-2643774766/",-2.478159938561,-44.19319379507
NA,NA,360,NA,NA,NA,NA,NA,2455036490,250,NA,NA,NA,NA,NA,NA,NA,NA,85000,NA,"Avenida dos Holandeses, 15 - Araçagy, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-aracagy-sao-jose-de-ribamar-ma-360m2-id-2455036490/",-2.476910013928,-44.198540041316
1,NA,150,0,2,NA,0,1,2577329941,NA,1,1,0,0,3,0,0,3,626000,0,"São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-sao-jose-de-ribamar-ma-150m2-id-2577329941/",-2.55002,-44.06755
NA,1,280,NA,3,NA,NA,NA,2647031659,NA,NA,NA,NA,NA,3,NA,NA,3,360000,NA,"Itaguara II, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-itaguara-ii-sao-jose-de-ribamar-ma-280m2-id-2647031659/",-2.55002,-44.06755
0,NA,51,0,1,NA,0,0,2587157094,NA,1,0,0,1,2,0,0,1,45000,0,"São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-sao-jose-de-ribamar-ma-51m2-id-2587157094/",-2.55002,-44.06755
1,2,62,0,2,280,1,1,2570157424,NA,1,1,1,1,2,1,0,1,250000,0,"Rua Tangara 3, 3 - Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-mobiliado-aracagy-sao-jose-de-ribamar-ma-62m2-id-2570157424/",-2.473501756562,-44.187327606674
0,NA,140,0,3,NA,0,0,2633782224,500,0,0,0,0,3,0,0,4,6e+05,1,"Alameda dos Crisântemos, 10 - Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-americana-aracagy-sao-jose-de-ribamar-ma-140m2-id-2633782224/",-2.480242361828,-44.211973675316
0,NA,250,0,3,NA,0,1,2645696376,NA,1,0,0,0,3,0,0,5,720000,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-250m2-id-2645696376/",-2.47975864141,-44.211260753471
NA,1,229,NA,2,NA,NA,NA,2634664180,NA,NA,NA,NA,NA,3,NA,NA,6,345000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-229m2-id-2634664180/",-2.47975864141,-44.211260753471
0,NA,250,0,3,NA,0,1,2638063172,NA,1,0,0,0,3,0,0,5,720000,0,"rua 7 aracagy, 1 - Araçagy, São José de Ribamar - MA","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-250m2-id-2638063172/",-2.54431397448,-44.198554151897
0,NA,62,0,2,300,1,1,2588465872,100,1,1,1,1,2,0,0,2,310028,1,"Rua Tangará, 44 - Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-62m2-id-2588465872/",-2.473376452289,-44.187450020297
NA,NA,92,NA,2,NA,NA,NA,2639712970,NA,NA,NA,NA,NA,3,NA,NA,2,270000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-92m2-id-2639712970/",-2.47975864141,-44.211260753471
NA,NA,57,NA,2,1,NA,NA,2643776041,1,NA,NA,NA,NA,2,NA,NA,1,236956,NA,"Avenida Norte, 10 - Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-57m2-id-2643776041/",-2.478159938561,-44.19319379507
NA,NA,93,NA,2,NA,NA,NA,2646305955,NA,NA,NA,NA,NA,3,NA,NA,2,330000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-93m2-id-2646305955/",-2.47975864141,-44.211260753471
NA,NA,57,NA,2,1,NA,NA,2646685669,1,NA,NA,NA,NA,2,NA,NA,1,236956,NA,"Avenida Norte, 7 - Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-57m2-id-2646685669/",-2.491530165124,-44.192244330745
1,NA,41,0,1,1,0,0,2645708289,1,1,1,1,1,2,0,0,1,163000,0,"Vila São José, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-vila-sao-jose-sao-jose-de-ribamar-ma-41m2-id-2645708289/",-2.54808,-44.08569
NA,1,48,NA,1,185,NA,NA,2644978906,2,NA,NA,NA,NA,2,NA,NA,1,55000,NA,"Estrada de Ribamar, 201 - Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-48m2-id-2644978906/",-2.551982498362,-44.177581851989
NA,NA,200,NA,2,NA,NA,NA,2578813961,NA,NA,NA,NA,NA,3,NA,NA,2,350000,NA,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-sao-jose-de-ribamar-ma-200m2-id-2578813961/",-2.55002,-44.06755
NA,NA,4800,NA,NA,NA,NA,NA,2600707460,NA,NA,NA,NA,NA,NA,NA,NA,NA,140000,NA,"São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-sao-jose-de-ribamar-ma-4800m2-id-2600707460/",-2.55002,-44.06755
NA,2,160,NA,4,1,NA,NA,2646353331,1,NA,NA,NA,NA,3,NA,NA,2,1287000,NA,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-aracagy-sao-jose-de-ribamar-ma-160m2-id-2646353331/",-2.47975864141,-44.211260753471
0,2,56,0,1,NA,1,1,2643740975,NA,1,1,1,1,2,0,0,6,85000,0,"Estrada de Ribamar - Mata, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-mata-sao-jose-de-ribamar-ma-56m2-id-2643740975/",-2.554473113214,-44.209764791187
0,NA,175,0,2,NA,0,0,2625127348,NA,0,0,1,0,2,0,0,3,3e+05,0,"Estrada da Maioba, 7 - Novo Cohatrac, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-novo-cohatrac-sao-jose-de-ribamar-ma-175m2-id-2625127348/",-2.549980009231,-44.204929985201
NA,NA,40,NA,1,11,NA,NA,2643766078,1,NA,NA,NA,NA,2,NA,NA,1,172915,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2643766078/",-2.55002,-44.06755
NA,NA,250,NA,NA,1,NA,NA,2646358229,1,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,"Avenida Panaquatira, 9 - Araçagy, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-aracagy-sao-jose-de-ribamar-ma-250m2-id-2646358229/",-2.552589187918,-44.068436531183
0,NA,54,0,1,NA,0,0,2579412296,NA,1,0,0,1,2,0,0,1,55000,0,"São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-sao-jose-de-ribamar-ma-54m2-id-2579412296/",-2.55002,-44.06755
NA,1,189,NA,2,NA,NA,NA,2630982174,NA,NA,NA,NA,NA,3,NA,NA,2,230000,NA,"Loteamento Jardim Turu, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-loteamento-jardim-turu-sao-jose-de-ribamar-ma-189m2-id-2630982174/",-2.5034,-44.23486
0,NA,116,0,2,NA,0,0,2585893234,350,0,0,0,0,3,0,0,4,430000,1,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-116m2-id-2585893234/",-2.47975864141,-44.211260753471
NA,NA,40,NA,1,1,NA,NA,2644813224,1,NA,NA,NA,NA,2,NA,NA,1,172411,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2644813224/",-2.55002,-44.06755
NA,NA,250,NA,5,600,NA,NA,2514952786,NA,NA,NA,NA,NA,1,NA,NA,4,1200000,NA,"Avenida Principal, 0 - Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-1-quarto-aracagy-sao-jose-de-ribamar-ma-250m2-id-2514952786/",-2.546656563419,-44.207557455983
NA,NA,90,NA,2,NA,NA,NA,2566856122,NA,NA,NA,NA,NA,2,NA,NA,2,270000,NA,"Loteamento Jardim Turu, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-loteamento-jardim-turu-sao-jose-de-ribamar-ma-90m2-id-2566856122/",-2.5034,-44.23486
NA,NA,116,NA,3,NA,NA,NA,2622255230,NA,NA,NA,NA,NA,3,NA,NA,2,390000,NA,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-3-quartos-com-jardim-aracagy-sao-jose-de-ribamar-ma-116m2-id-2622255230/",-2.47975864141,-44.211260753471
NA,NA,40,NA,1,1,NA,NA,2645199435,1,NA,NA,NA,NA,2,NA,NA,1,172404,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645199435/",-2.55002,-44.06755
NA,NA,40,NA,1,1,NA,NA,2643510697,1,NA,NA,NA,NA,2,NA,NA,1,172416,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2643510697/",-2.55002,-44.06755
1,NA,63,0,1,375,0,1,2644778453,400,1,1,1,1,3,0,0,2,345000,1,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-63m2-id-2644778453/",-2.47975864141,-44.211260753471
0,NA,126,1,2,1,0,1,2644775973,1,1,1,1,1,3,0,0,2,6e+05,0,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-126m2-id-2644775973/",-2.47975864141,-44.211260753471
NA,NA,250,NA,NA,1,NA,NA,2646355031,1,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,"Avenida Panaquatira, 01 - Araçagy, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-aracagy-sao-jose-de-ribamar-ma-250m2-id-2646355031/",-2.552658353798,-44.068457874656
NA,NA,40,NA,1,1,NA,NA,2645852392,1,NA,NA,NA,NA,2,NA,NA,1,172407,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645852392/",-2.55002,-44.06755
NA,NA,250,NA,NA,1,NA,NA,2646353150,1,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,"Avenida Panaquatira, 02 - Araçagy, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-aracagy-sao-jose-de-ribamar-ma-250m2-id-2646353150/",-2.552692112053,-44.068348259863
NA,NA,250,NA,NA,1,NA,NA,2644981583,1,NA,NA,NA,NA,NA,NA,NA,NA,2e+05,NA,"Avenida Panaquatira, 5 - Araçagy, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-aracagy-sao-jose-de-ribamar-ma-250m2-id-2644981583/",-2.552623770858,-44.068447202919
0,NA,135,0,3,NA,0,0,2626054363,NA,1,0,0,0,3,0,0,4,488000,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-135m2-id-2626054363/",-2.47975864141,-44.211260753471
NA,NA,51,NA,1,2,NA,NA,2645009253,2,NA,NA,NA,NA,2,NA,NA,1,196004,NA,"Boa Vista, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-boa-vista-sao-jose-de-ribamar-ma-51m2-id-2645009253/",-2.542505007024,-44.202935008427
0,NA,200,0,3,NA,0,0,2601153086,NA,1,0,0,0,4,0,0,4,3e+05,0,"Rua Q, 1 - Novo Cohatrac, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-com-piscina-novo-cohatrac-sao-jose-de-ribamar-ma-200m2-id-2601153086/",-2.540080017662,-44.20795995938
NA,NA,40,NA,1,1,NA,NA,2642963212,1,NA,NA,NA,NA,2,NA,NA,1,172919,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2642963212/",-2.55002,-44.06755
NA,NA,57,NA,2,NA,NA,NA,2588842354,NA,NA,NA,NA,NA,2,NA,NA,1,155000,NA,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-57m2-id-2588842354/",-2.47975864141,-44.211260753471
NA,NA,98,NA,2,NA,NA,NA,2646132446,NA,NA,NA,NA,NA,3,NA,NA,2,350000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-aracagy-sao-jose-de-ribamar-ma-98m2-id-2646132446/",-2.47975864141,-44.211260753471
NA,NA,268,NA,5,NA,NA,NA,2557736155,NA,NA,NA,NA,NA,4,NA,NA,3,470000,NA,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-4-quartos-aracagy-sao-jose-de-ribamar-ma-268m2-id-2557736155/",-2.47975864141,-44.211260753471
0,NA,150,1,2,NA,0,0,2573038874,NA,0,0,0,0,2,0,0,1,88000,0,"São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-2-quartos-com-cozinha-sao-jose-de-ribamar-ma-150m2-id-2573038874/",-2.55002,-44.06755
0,NA,57,0,2,240,0,1,2637111880,NA,1,1,1,1,2,0,0,1,225000,0,"rua 7 aracagy, 1 - Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-57m2-id-2637111880/",-2.54431397448,-44.198554151897
NA,NA,40,NA,1,1,NA,NA,2645739410,1,NA,NA,NA,NA,2,NA,NA,1,172414,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2645739410/",-2.55002,-44.06755
NA,NA,1800,NA,NA,NA,NA,NA,2575041119,NA,NA,NA,NA,NA,NA,NA,NA,NA,3e+05,NA,"Rua 7 de Novembro, 1 - Araçagy, São José de Ribamar - MA","terrenos_lotes_e_condominios","https://www.zapimoveis.com.br/imovel/venda-terreno-lote-condominio-com-infraestrutura-internet-aracagy-sao-jose-de-ribamar-ma-1800m2-id-2575041119/",-2.54431397448,-44.198554151897
NA,NA,40,NA,1,1,NA,NA,2643768676,1,NA,NA,NA,NA,2,NA,NA,1,172918,NA,"Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-forquilha-sao-jose-de-ribamar-ma-40m2-id-2643768676/",-2.55002,-44.06755
0,NA,45,0,1,1,0,0,2645733074,1,0,0,1,0,2,0,0,1,180515,0,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-area-de-lazer-aracagy-sao-jose-de-ribamar-ma-45m2-id-2645733074/",-2.47975864141,-44.211260753471
0,NA,200,0,3,600,0,1,2643816074,1,1,0,1,1,3,0,0,2,6e+05,0,"Rua Boa Vista - Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-mobiliado-aracagy-sao-jose-de-ribamar-ma-200m2-id-2643816074/",-2.488524834094,-44.190992183114
NA,NA,160,NA,1,NA,NA,NA,2642533784,NA,NA,NA,NA,NA,2,NA,NA,2,120000,NA,"Centro, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-2-quartos-centro-sao-jose-de-ribamar-ma-160m2-id-2642533784/",-2.56098,-44.05524
0,NA,126,1,2,NA,0,0,2630861966,NA,0,0,0,0,3,0,0,2,3e+05,0,"MA-202, 60 - São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-cozinha-sao-jose-de-ribamar-ma-126m2-id-2630861966/",-2.549909734551,-44.205440131904
0,2,40,0,1,50,0,0,2619099183,10,0,0,1,1,2,0,0,1,70000,0,"Estrada de Ribamar, 1 - Forquilha, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-com-quadra-poliesportiva-forquilha-sao-jose-de-ribamar-ma-40m2-id-2619099183/",-2.552330001515,-44.182630015622
1,NA,180,0,3,NA,0,1,2637882956,NA,1,1,1,0,3,0,0,2,750000,1,"Araçagy, São José de Ribamar - MA","casas_de_condominio","https://www.zapimoveis.com.br/imovel/venda-casa-de-condominio-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-180m2-id-2637882956/",-2.47975864141,-44.211260753471
0,NA,250,0,3,NA,0,1,2643509053,NA,1,0,0,0,3,0,0,5,720000,0,"Araçagy, São José de Ribamar - MA","casas","https://www.zapimoveis.com.br/imovel/venda-casa-3-quartos-com-piscina-aracagy-sao-jose-de-ribamar-ma-250m2-id-2643509053/",-2.47975864141,-44.211260753471
NA,NA,210,NA,4,NA,NA,NA,2588456825,NA,NA,NA,NA,NA,4,NA,NA,4,980000,NA,"Araçagy, São José de Ribamar - MA","sobrados","https://www.zapimoveis.com.br/imovel/venda-sobrados-4-quartos-aracagy-sao-jose-de-ribamar-ma-210m2-id-2588456825/",-2.47975864141,-44.211260753471
NA,NA,57,NA,2,NA,NA,NA,2590886639,NA,NA,NA,NA,NA,2,NA,NA,1,155000,NA,"Araçagy, São José de Ribamar - MA","apartamentos","https://www.zapimoveis.com.br/imovel/venda-apartamento-2-quartos-aracagy-sao-jose-de-ribamar-ma-57m2-id-2590886639/",-2.47975864141,-44.211260753471
